Date_start,Power_kW,temp_C,HR,windSpeed_m_s,windGust_m_s,pres_mbar,solarRad_W_m2,rain_mm_h,rain_day,Hour,Hol_Wknd
2017-02-03 00:00:00,151.6499894,13.399166666666666,70.5575,8.578333333333333,11.445833333333333,1018.75,1.8509166666666665,0.0,0.0,0,0.0
2017-02-03 01:00:00,150.2721675,13.388333333333334,70.62083333333334,9.5725,12.096666666666666,1018.25,2.2085833333333333,0.0,0.0,1,0.0
2017-02-03 02:00:00,147.581616,13.409999999999998,74.01666666666667,9.628833333333333,12.055,1019.0,2.10925,0.0,0.0,2,0.0
2017-02-03 03:00:00,148.4558621,13.668333333333335,67.77666666666666,10.305,12.957500000000001,1018.3333333333334,2.6190833333333337,0.0,0.0,3,0.0
2017-02-03 04:00:00,148.5816514,13.79,69.6725,10.095833333333333,12.936666666666667,1018.0,2.4505833333333333,0.0,0.0,4,0.0
2017-02-03 05:00:00,150.7841153,13.885833333333332,70.765,9.691666666666666,12.034166666666666,1018.0,2.157583333333333,0.0,0.0,5,0.0
2017-02-03 06:00:00,168.8483797,13.887500000000001,73.3,8.505166666666666,10.691666666666668,1018.6666666666666,2.7205833333333334,0.0,0.0,6,0.0
2017-02-03 07:00:00,188.5654862,13.533333333333333,77.10000000000001,8.689416666666666,10.985833333333334,1019.0,3.6672500000000006,0.09166666666666667,0.09166666666666667,7,0.0
2017-02-03 08:00:00,251.4848336,13.799999999999999,77.74166666666666,7.974083333333333,10.4825,1019.0,42.961666666666666,0.008333333333333333,0.10000000000000002,8,0.0
2017-02-03 09:00:00,300.1056422,14.221666666666666,76.26666666666667,9.4725,12.012500000000001,1019.4166666666666,135.56583333333333,0.0,0.10000000000000002,9,0.0
2017-02-03 10:00:00,335.3176463,14.4225,75.40833333333333,9.081666666666667,11.908333333333333,1020.0,166.9,0.0,0.10000000000000002,10,0.0
2017-02-03 11:00:00,347.6977413,14.406666666666666,76.54166666666667,8.672083333333333,11.8025,1020.0,223.225,0.0,0.10000000000000002,11,0.0
2017-02-03 12:00:00,326.0282844,14.341666666666667,77.18333333333334,8.975,11.8025,1019.5833333333334,165.01666666666668,0.0,0.10000000000000002,12,0.0
2017-02-03 13:00:00,321.8987954,14.315,78.03333333333333,9.308166666666667,11.950000000000001,1019.0,166.24166666666667,0.0,0.10000000000000002,13,0.0
2017-02-03 14:00:00,337.9803609,14.279166666666667,78.70833333333333,9.6225,12.494166666666667,1018.8333333333334,114.22500000000001,0.0,0.10000000000000002,14,0.0
2017-02-03 15:00:00,351.1438658,14.342500000000001,78.25833333333334,8.851,12.285000000000002,1018.5,130.46666666666667,0.0,0.10000000000000002,15,0.0
2017-02-03 16:00:00,324.6238814,14.298333333333334,78.78333333333333,8.415666666666667,11.593333333333334,1018.9166666666666,78.62083333333334,0.0,0.10000000000000002,16,0.0
2017-02-03 17:00:00,282.6866497,14.1175,80.475,9.041666666666666,12.139166666666668,1019.0,27.251333333333335,0.0,0.10000000000000002,17,0.0
2017-02-03 18:00:00,231.3778012,14.082500000000001,81.13333333333334,8.738666666666667,11.5525,1019.4166666666666,2.861,0.10000000000000002,0.20000000000000004,18,0.0
2017-02-03 19:00:00,201.0542079,14.1025,81.19166666666666,7.25225,9.895833333333334,1020.0,2.6118333333333332,0.0,0.20000000000000004,19,0.0
2017-02-03 20:00:00,168.0907137,14.031666666666666,81.89999999999999,7.719333333333334,10.481666666666667,1020.0,2.752416666666667,0.0,0.20000000000000004,20,0.0
2017-02-03 21:00:00,159.6377146,13.965000000000002,82.83333333333333,8.20875,11.004416666666666,1019.6666666666666,1.9865833333333331,0.0,0.20000000000000004,21,0.0
2017-02-03 22:00:00,149.913218,13.989166666666668,83.56666666666666,8.344,11.5725,1019.25,3.2255833333333332,0.0,0.20000000000000004,22,0.0
2017-02-03 23:00:00,148.2599573,14.08,83.80000000000001,8.323538461538462,10.876923076923077,1019.0,2.442846153846154,0.0,0.2,23,0.0
2017-02-04 00:00:00,146.620929,14.108333333333334,84.375,7.9759166666666665,10.460083333333333,1019.6666666666666,1.6589166666666666,0.0,0.0,0,1.0
2017-02-04 01:00:00,149.0735064,14.06,84.64166666666667,8.25975,10.984166666666667,1019.0,2.830833333333333,0.0,0.0,1,1.0
